"NUTS3_Code","Region"
"SE224|DE80L|DE80N|DK014|PL424|PL633","Skåne County|Vorpommern-Rügen District|Vorpommern-Greifswald District|Bornholm|Miasto Szczecin|Trójmiejski"
"SE224|DE80M|DK022|LT023|PL633","Skåne County|Nordwestmecklenburg District|Vest- og Sydsjælland|Klaipėdos apskritis|Trójmiejski"
"SE224|DE80N|LT023|LT028|PL911|PL424|PL636|PL633","Skåne County|Vorpommern-Greifswald District|Klaipėdos apskritis|Telšių apskritis|Miasto Warszawa|Miasto Szczecin|Słupski|Trójmiejski"
"SE224|DE945|DE947|DEF07|BE255|BE231|DK041|NL333|NL33A|NL113|NL230|UKM75|NO081","Skåne County|Wilhelmshaven|Aurich|Nordfriesland district|Arrondissement of Ostend|District of Aalst|Vestjylland|Delft en Westland|Zuidoost-Zuid-Holland|Overig Groningen|Flevoland|Edinburgh, City of|Oslo"
"SE224|DK014|DK012|PL424|PL633|DE803","Skåne County|Bornholm|Københavns omegn|Miasto Szczecin|Trójmiejski|Rostock"
"SE224|DK014|DK050|LT023|PL633|DE803","Skåne County|Bornholm|Nordjylland|Klaipėdos apskritis|Trójmiejski|Rostock"
"SE224|DK021|LT023|PL633|DE803","Skåne County|Østsjælland|Klaipėdos apskritis|Trójmiejski|Rostock"
"SE224|ITH55|EE008|NL414|LV008|CZ064|DED41","Skåne County|Province of Bologna|Lõuna-Eesti|Zuidoost-Noord-Brabant|Vidzeme|South Moravian Region|Chemnitz"
"SE224|ITI21|DEA23|DEA1D|LV003|PL22A|UKJ25","Skåne County|province of Perugia|Cologne|Rhine Neuss|Kurzeme|Katowicki|West Surrey"
"SE224|LT011|DK022|LT023|PL633|DE803","Skåne County|Vilnius County|Vest- og Sydsjælland|Klaipėdos apskritis|Trójmiejski|Rostock"
"SE224|LT011|LT023|PL633|DE803","Skåne County|Vilnius County|Klaipėdos apskritis|Trójmiejski|Rostock"
"SE224|NO0A1|DK031|BE254|NL124|DE600","Skåne County|Rogaland|Funen|Arrondissement of Kortrijk|Noord-Friesland|Hamburg"
"SE224|PL213|ITI14|DE936|UKC14|EL431|RO221|HU311","Skåne County|Kraków|Province of Florence|Osterholz|County Durham|Ηράκλειο|Brăila|Borsod-Abaúj-Zemplén"
"SE224|PL424|DE803","Skåne County|Miasto Szczecin|Rostock"
"SE224|PL633|DE803","Skåne County|Trójmiejski|Rostock"
"SE224|SE110|SE232|DE943|DE94G|NO0A3|UKH12|DK031|BE251|BE234|DK011|NL124|UKF25|UKJ44","Skåne County|Stockholm County|Västra Götaland County|Oldenburg|Wesermarsch|Møre og Romsdal|Cambridgeshire|Funen|Arrondissement of Bruges|Arrondissement of Ghent|Byen København|Noord-Friesland|North Northamptonshire|East Kent"
"SE224|SE121|DK042|DK021|DK050|DK022|DE803","Skåne County|Uppsala County|East Jutland|Østsjælland|Nordjylland|Vest- og Sydsjælland|Rostock"
"SE224|SE232|DE943|BE256|BE254|BE234|BE211|DK050|NL131|NL113|NL124|NL132|UKM75","Skåne County|Västra Götaland County|Oldenburg|Arrondissement of Roeselare|Arrondissement of Kortrijk|Arrondissement of Ghent|Arrondissement of Antwerp|Nordjylland|Noord-Drenthe|Overig Groningen|Noord-Friesland|Zuidoost-Drenthe|Edinburgh, City of"
"SE224|SE232|DE943|NL324|DK022|DK011|NL332|NL411|UKM50|NO081|DE600|BE100","Skåne County|Västra Götaland County|Oldenburg|Haarlem|Vest- og Sydsjælland|Byen København|Agglomeratie's-Gravenhage|West-Noord-Brabant|Aberdeen City and Aberdeenshire|Oslo|Hamburg|Arrondissement of Brussels-Capital"
"SE224|SE232|DK042|DK032|DK050|DK041|NL113|NL328|UKM75|UKM76|NO081|DE600|NO082|DEF02","Skåne County|Västra Götaland County|East Jutland|Southern Jutland|Nordjylland|Vestjylland|Overig Groningen|Alkmaar en omgeving|Edinburgh, City of|Falkirk|Oslo|Hamburg|Viken|Kiel"
"SE224|SE232|UKH12|DEF07|DK011|NL33C","Skåne County|Västra Götaland County|Cambridgeshire|Nordfriesland district|Byen København|Groot-Rijnmond"
"SE224|UKE42|BE254|BE234|NL333|UKM75|NO0A2|DE501","Skåne County|Leeds|Arrondissement of Kortrijk|Arrondissement of Ghent|Delft en Westland|Edinburgh, City of|Vestland|Bremen"
"SE224|UKE42|DEF0D|DK021|DEF03|DEF0E|UKC23|DK022|DK041|DK011|NL329|NL124|UKE31|UKI33|UKI43|NO081|NO082","Skåne County|Leeds|Segeberg|Østsjælland|Lübeck|Steinburg|Sunderland|Vest- og Sydsjælland|Vestjylland|Byen København|Groot-Amsterdam|Noord-Friesland|Barnsley, Doncaster and Rotherham|Kensington & Chelsea and Hammersmith & Fulham|Haringey and Islington|Oslo|Viken"
"SE224|UKJ14|DK032|BE255|DK041|NL333|NL33C|NL226|NL230|NO081|DE600|NL310","Skåne County|Oxfordshire|Southern Jutland|Arrondissement of Ostend|Vestjylland|Delft en Westland|Groot-Rijnmond|Arnhem/Nijmegen|Flevoland|Oslo|Hamburg|Utrecht"
"SE231|DE929|UKI32|UKM64|DEA23|BE234|DK011|NL33C|NL230|UKM62|UKM50|NO081|BE100","Halland County|Hanover region|City of Westminster|Outer Hebrides|Cologne|Arrondissement of Ghent|Byen København|Groot-Rijnmond|Flevoland|Inverness & Nairn and Moray, Badenoch & Strathspey|Aberdeen City and Aberdeenshire|Oslo|Arrondissement of Brussels-Capital"
"SE231|DE936|UKH31|DK032|BE213|BE212|BE211|NL413|NL113|UKH36","Halland County|Osterholz|Southend-on-Sea|Southern Jutland|Arrondissement of Turnhout|Arrondissement of Mechelen|Arrondissement of Antwerp|Noordoost-Noord-Brabant|Overig Groningen|Heart of Essex"
"SE231|DE949|DE936|UKH12|BE234|BE213|NL413|NL113|NL124","Halland County|Emsland|Osterholz|Cambridgeshire|Arrondissement of Ghent|Arrondissement of Turnhout|Noordoost-Noord-Brabant|Overig Groningen|Noord-Friesland"
"SE231|DK042|BE254|DK050|NL337|NL124|DE501","Halland County|East Jutland|Arrondissement of Kortrijk|Nordjylland|Agglomeratie Leiden en Bollenstreek|Noord-Friesland|Bremen"
"SE231|SE110|SE311|DE928|UKM64|DK042|BE252|BE211|DK041|NL131|UKM62|NO020","Halland County|Stockholm County|Värmland County|Schaumburg|Outer Hebrides|East Jutland|Arrondissement of Diksmuide|Arrondissement of Antwerp|Vestjylland|Noord-Drenthe|Inverness & Nairn and Moray, Badenoch & Strathspey|Innlandet"
"SE231|SE311|DE936|NO0A1|UKF30|DK032|DEF0B|BE254|DK050|NL131|NL111|NL113|NO091","Halland County|Värmland County|Osterholz|Rogaland|Lincolnshire|Southern Jutland|Rendsburg-Eckernförde|Arrondissement of Kortrijk|Nordjylland|Noord-Drenthe|Oost-Groningen|Overig Groningen|Vestfold og Telemark"
"SE232|DE936|NO071|UKF22|NL131|NL113|UKM50","Västra Götaland County|Osterholz|Nordland|Rutland|Noord-Drenthe|Overig Groningen|Aberdeen City and Aberdeenshire"
"SE232|DE942|DE943|UKF30|DK042|DK032|BE251|BE234|DK022|DK041|NL113|NL124|NL321|NO082","Västra Götaland County|Emden|Oldenburg|Lincolnshire|East Jutland|Southern Jutland|Arrondissement of Bruges|Arrondissement of Ghent|Vest- og Sydsjælland|Vestjylland|Overig Groningen|Noord-Friesland|Kop van Noord-Holland|Viken"
"SE232|DE943|BE251|BE234|BE211|NL333|DE600","Västra Götaland County|Oldenburg|Arrondissement of Bruges|Arrondissement of Ghent|Arrondissement of Antwerp|Delft en Westland|Hamburg"
"SE232|DE945|NO071|UKH14|DK021|BE255|NL337|NL221","Västra Götaland County|Wilhelmshaven|Nordland|Suffolk|Østsjælland|Arrondissement of Ostend|Agglomeratie Leiden en Bollenstreek|Veluwe"
"SE232|DE94G|BE256|BE254|BE235|BE234|DK041|NL113","Västra Götaland County|Wesermarsch|Arrondissement of Roeselare|Arrondissement of Kortrijk|Arrondissement of Oudenaarde|Arrondissement of Ghent|Vestjylland|Overig Groningen"
"SE232|DE94G|NO071|BE234|BE213|NL211|NL213|UKM82|UKM71|DE501","Västra Götaland County|Wesermarsch|Nordland|Arrondissement of Ghent|Arrondissement of Turnhout|Noord-Overijssel|Twente|Glasgow City|Angus and Dundee City|Bremen"
"SE232|DE94G|UKK30|DK042|DK011|NL113|NL328","Västra Götaland County|Wesermarsch|Cornwall|East Jutland|Byen København|Overig Groningen|Alkmaar en omgeving"
"SE232|DEF09|UKE11|UKC13|BE211|DK022|DK012|NL230|DE600","Västra Götaland County|Pinneberg|Kingston upon Hull|Darlington|Arrondissement of Antwerp|Vest- og Sydsjælland|Københavns omegn|Flevoland|Hamburg"
"SE232|DK042|UKE41|BE234|NL329|NL33A|UKM50|DE600|NO0A2","Västra Götaland County|East Jutland|Bradford|Arrondissement of Ghent|Groot-Amsterdam|Zuidoost-Zuid-Holland|Aberdeen City and Aberdeenshire|Hamburg|Vestland"
"SE232|ES511|PT16D|BE234|BG411|EL303|EE001|FRG01|DE300","Västra Götaland County|Barcelona Province|Região de Aveiro|Arrondissement of Ghent|София (столица)|Κεντρικός Τομέας Αθηνών|Põhja-Eesti|Loire-Atlantique|Berlin"
"SE232|NO071|DEF0E|NL112|BE242|BE211|DK011|NL33C|NL125|UKI31|DE600|NO091|BE100|DEF02","Västra Götaland County|Nordland|Steinburg|Delfzijl|Arrondissement of Leuven|Arrondissement of Antwerp|Byen København|Groot-Rijnmond|Zuidwest-Friesland|Camden and City of London|Hamburg|Vestfold og Telemark|Arrondissement of Brussels-Capital|Kiel"
"SE232|UKE42|DE502|UKE11|BE234|BE212|NL124","Västra Götaland County|Leeds|Bremerhaven|Kingston upon Hull|Arrondissement of Ghent|Arrondissement of Mechelen|Noord-Friesland"
"SE232|UKE42|UKK41|BE255|BE254|DK022|NL333|UKM75|DE600|BE100|DE501","Västra Götaland County|Leeds|Plymouth|Arrondissement of Ostend|Arrondissement of Kortrijk|Vest- og Sydsjælland|Delft en Westland|Edinburgh, City of|Hamburg|Arrondissement of Brussels-Capital|Bremen"
"SE232|UKH23|DK042|NL329|UKM71|UKJ44|DE600","Västra Götaland County|Hertfordshire|East Jutland|Groot-Amsterdam|Angus and Dundee City|East Kent|Hamburg"
"SE232|UKI54|UKI32|UKE32|UKE41|BE234|BE211|NL333|NL33A|NL33C|UKM50|UKI31|UKJ45|DE600|NO0A2","Västra Götaland County|London Borough of Enfield|City of Westminster|Sheffield|Bradford|Arrondissement of Ghent|Arrondissement of Antwerp|Delft en Westland|Zuidoost-Zuid-Holland|Groot-Rijnmond|Aberdeen City and Aberdeenshire|Camden and City of London|Mid Kent|Hamburg|Vestland"
"SE232|UKJ32|UKM64|DK042|DK032|NL33C|NL113|UKM50|DE300|UKM65|DE600|NO092","Västra Götaland County|Southampton|Outer Hebrides|East Jutland|Southern Jutland|Groot-Rijnmond|Overig Groningen|Aberdeen City and Aberdeenshire|Berlin|Orkney Islands|Hamburg|Agder"
"SE311|DE936|UKF30|DK042|DK032|DK031|DEF0B|DEF07|BE254|DK050|NL111|NL113|NO020","Värmland County|Osterholz|Lincolnshire|East Jutland|Southern Jutland|Funen|Rendsburg-Eckernförde|Nordfriesland district|Arrondissement of Kortrijk|Nordjylland|Oost-Groningen|Overig Groningen|Innlandet"
"SE311|DE943|DE94G|DK032|BE231|NL211|NL213|UKH15","Värmland County|Oldenburg|Wesermarsch|Southern Jutland|District of Aalst|Noord-Overijssel|Twente|Norwich and East Norfolk"
"SE311|DE943|DE94G|UKM64|BE253|BE254|DK050|NL342|UKM62|UKJ44|NO082|NO091","Värmland County|Oldenburg|Wesermarsch|Outer Hebrides|Arrondissement of Ypres|Arrondissement of Kortrijk|Nordjylland|Overig Zeeland|Inverness & Nairn and Moray, Badenoch & Strathspey|East Kent|Viken|Vestfold og Telemark"
"SE311|DE947|UKJ14|BE231|DK041|NL131|NL213|NL230|UKJ45","Värmland County|Aurich|Oxfordshire|District of Aalst|Vestjylland|Noord-Drenthe|Twente|Flevoland|Mid Kent"
"SE311|DEA1B|HR050|FRJ15|NO020","Värmland County|Kleve|Grad Zagreb|Pyrénées-Orientales|Innlandet"
"SE313|BE251|BE242|DK050|DE91C|NL332|NL337|NL213|UKM75|BE100","Gävleborg County|Arrondissement of Bruges|Arrondissement of Leuven|Nordjylland|Göttingen|Agglomeratie's-Gravenhage|Agglomeratie Leiden en Bollenstreek|Twente|Edinburgh, City of|Arrondissement of Brussels-Capital"
"SE331|ES511|SI034|EL611|FRI32|LT025|DE712","Västerbotten County|Barcelona Province|Savinjska|Καρδίτσα, Τρίκαλα|Charente-Maritime|Panevėžio apskritis|Frankfurt"
"SE332|SE110|DE80N|ES211|NL423|NL226|DE300","Norrbotten County|Stockholm County|Vorpommern-Greifswald District|Araba / Álava|Zuid-Limburg|Arnhem/Nijmegen|Berlin"
"SI031|AT312|AT126|HU222|HR050|RS110|RO111|AT130|DE144","Pomurska|Linz-Wels|Wiener Umland/Nordteil|Vas|Grad Zagreb|Београдска област|Bihor|Vienna|Ulm"
"SI031|BG311|AT312|AT112|BG411|HU231|HR026|HU222|RS223|RO221|RO321|RS110|AT130|SK010|DE144","Pomurska|Видин|Linz-Wels|Nordburgenland|София (столица)|Baranya|Vukovarsko-srijemska županija|Vas|Зајечарска област|Brăila|Bucureşti|Београдска област|Vienna|Bratislava Region|Ulm"
"SI031|DE232|HR025|HU333|ME000|RS125|RO424|RO224","Pomurska|Regensburg|Osječko-baranjska županija|Csongrád|Црна Гора|Севернобачка област|Timiş|Galaţi"
"SI032|AT221|BG331|HU110|HR050|RO321|RS110|HU321|DE212|CZ010","Podravska|Graz-Umgebung District|Варна|Budapest|Grad Zagreb|Bucureşti|Београдска област|Hajdú-Bihar|Munich|Prague"
"SI032|DE11D|AT123|BG411|HU110|HR050|CZ020|CZ064","Podravska|Ostalbkreis|Sankt Pölten|София (столица)|Budapest|Grad Zagreb|Central Bohemian Region|South Moravian Region"
"SI032|DE138|DE131|BG331|AT113|AT123|HR050|ME000|RO121|CZ031|SK010","Podravska|Konstanz|Freiburg im Breisgau|Варна|Südburgenland|Sankt Pölten|Grad Zagreb|Црна Гора|Alba|South Bohemian Region|Bratislava Region"
"SI034|DE228|DE225|AT312|BG411|HU110|HR050|RS126|RO321|HU233|CZ031|SK032","Savinjska|Passau|Freyung-Grafenau|Linz-Wels|София (столица)|Budapest|Grad Zagreb|Средњобанатска област|Bucureşti|Tolna|South Bohemian Region|Banská Bystrica Region"
"SI035|DE277|HU110|HR036|HU223|RS218|RO124|AT130|SK023|BG421","Zasavska|Dillingen|Budapest|Istarska županija|Zala|Шумадијска област|Harghita|Vienna|Nitra Region|Plovdiv region"
"SI041|AT221|AT211|HU211|HR050|RS110|DE212|CZ042|SK010","Osrednjeslovenska|Graz-Umgebung District|Krumpendorf am Wörther See|Fejér|Grad Zagreb|Београдска област|Munich|Ústí nad Labem Region|Bratislava Region"
"SI041|AT315|BG411|HU110|RO321|DE212|AT130|CZ020|SK010","Osrednjeslovenska|Traunviertel|София (столица)|Budapest|Bucureşti|Munich|Vienna|Central Bohemian Region|Bratislava Region"
"SI041|DE113|AT221|HU110|HR050|RO321|RS122|CZ010|AT130|SK042|BG323","Osrednjeslovenska|Esslingen|Graz-Umgebung District|Budapest|Grad Zagreb|Bucureşti|Јужнобанатска област|Prague|Vienna|Košice Region|Ruse Province"
"SI041|DE131|AT222|BG411|HU110|HR050|RO123|RO321|RS110|CZ010|AT130","Osrednjeslovenska|Freiburg im Breisgau|Liezen|София (столица)|Budapest|Grad Zagreb|Covasna|Bucureşti|Београдска област|Prague|Vienna"
"SI041|DE131|BG411|HU110|HR063|HU333|ME000|RO321|RS110|CZ010|SK042","Osrednjeslovenska|Freiburg im Breisgau|София (столица)|Budapest|Koprivničko-križevačka županija|Csongrád|Црна Гора|Bucureşti|Београдска област|Prague|Košice Region"
"SI041|DE138|AT314|HU213|HR065|ME000|RS211|HU312|SI038|RO111","Osrednjeslovenska|Konstanz|Steyr-Kirchdorf|Veszprém|Zagrebačka županija|Црна Гора|Златиборска област|Heves|Primorsko-notranjska|Bihor"
"SI041|DE138|BG331|HU110|HU321|SI038|RO113|RO213|AT130|CZ042","Osrednjeslovenska|Konstanz|Варна|Budapest|Hajdú-Bihar|Primorsko-notranjska|Cluj|Iaşi|Vienna|Ústí nad Labem Region"
"SI041|DE138|HR028|HR065|RS127|RS123","Osrednjeslovenska|Konstanz|Sisačko-moslavačka županija|Zagrebačka županija|Сремска област|Јужнобачка област"
"SI041|DE219|BG411|RO321|RS123|HU322|DE300|AT130","Osrednjeslovenska|Eichstätt|София (столица)|Bucureşti|Јужнобачка област|Jász-Nagykun-Szolnok|Berlin|Vienna"
"SI041|DE219|HU110|HR050|HU333|RO321|RS110|HU322|DE212|AT130|CZ064|SK010|SK032|BG314","Osrednjeslovenska|Eichstätt|Budapest|Grad Zagreb|Csongrád|Bucureşti|Београдска област|Jász-Nagykun-Szolnok|Munich|Vienna|South Moravian Region|Bratislava Region|Banská Bystrica Region|Pleven Province"
"SI041|DE271|AT312|BG411|HR025|HU223|RO321|RS110|DE212|SK010|SK023","Osrednjeslovenska|Augsburg|Linz-Wels|София (столица)|Osječko-baranjska županija|Zala|Bucureşti|Београдска област|Munich|Bratislava Region|Nitra Region"
"SI041|DE271|BG411|HU110|HR050|RO321|RS110|DE212|AT130|SK010|BG324","Osrednjeslovenska|Augsburg|София (столица)|Budapest|Grad Zagreb|Bucureşti|Београдска област|Munich|Vienna|Bratislava Region|Razgrad Province"
"SI041|LT022|DE600|FR107|ITI43|BE100","Osrednjeslovenska|Kauno apskritis|Hamburg|Val-de-Marne|Province of Rome|Arrondissement of Brussels-Capital"
"SI041|SI032|DE11B|BG331|HR036|HU222|HU333|RS127|RO113|RO121|AT130|CZ032|BG323","Osrednjeslovenska|Podravska|Main-Tauber-Kreis|Варна|Istarska županija|Vas|Csongrád|Сремска област|Cluj|Alba|Vienna|Plzeň Region|Ruse Province"
"SI041|SI032|DE21B|AT221|AT223|BG411|HR050|RS110|RO215|CZ010","Osrednjeslovenska|Podravska|Freising|Graz-Umgebung District|Östliche Obersteiermark|София (столица)|Grad Zagreb|Београдска област|Suceava|Prague"
"SI041|SI032|DE232|AT221|BG341|BG411|HU110|HU333|RO123|RS110|RS124|RO113|AT130|SK010","Osrednjeslovenska|Podravska|Regensburg|Graz-Umgebung District|Бургас|София (столица)|Budapest|Csongrád|Covasna|Београдска област|Севернобанатска област|Cluj|Vienna|Bratislava Region"
"SI042|DE122|SI041|DE142|BG411|HR024|HU110|HR062|RO321|HU332|RO113|CZ010|AT130","Gorenjska|Karlsruhe|Osrednjeslovenska|Tübingen|София (столица)|Brodsko-posavska županija|Budapest|Varaždinska županija|Bucureşti|Békés|Cluj|Prague|Vienna"
"SI042|DE137|BG411|HU110|HR026|HU222|RO321|RS123|RO314|DE144|BG314|BG323","Gorenjska|Tuttlingen|София (столица)|Budapest|Vukovarsko-srijemska županija|Vas|Bucureşti|Јужнобачка област|Giurgiu|Ulm|Pleven Province|Ruse Province"
"SI042|ES213|DEE03|DEE31|DEE02|DEE21|PL911|HU321|BE100","Gorenjska|Biscay|Magdeburg|Halle|Miasto Warszawa|Hajdú-Bihar|Arrondissement of Brussels-Capital"
"SI042|ITC17|IT312|ITD20|ITH20|SI041|SI032|DE131|AT211|AT127|FRK24|FRK26|AT130","Gorenjska|Province of Asti|Trentino|Osrednjeslovenska|Podravska|Freiburg im Breisgau|Krumpendorf am Wörther See|Wiener Umland/Südteil|Isère|Rhône|Vienna"
"SI042|ITF11|SI032|AT112|HU231|DE300|DE40E|DE428","Gorenjska|Province of L'Aquila|Podravska|Nordburgenland|Baranya|Berlin|Potsdam-Mittelmark District"
"SI042|ITH36|DED21|AT312|PL225|CZ041|DED41","Gorenjska|Province of Padua|Dresden|Linz-Wels|Bielski|Karlovy Vary Region|Chemnitz"
"SI042|ITH44|IT312|ITD20|ITH20|SI032|HU110|PL823|DE300|CZ064","Gorenjska|Province of Trieste|Trentino|Podravska|Budapest|Rzeszowski|Berlin|South Moravian Region"
"SI042|ITH44|ITH34|SI041|DE142|AT224|FRK24|FRL04|AT130","Gorenjska|Province of Trieste|Province of Treviso|Osrednjeslovenska|Tübingen|Oststeiermark|Isère|Bouches-du-Rhône|Vienna"
"SI042|SI041|DE271|DE232|AT312|AT123|HU221|HR050|ME000|RO321|RS110","Gorenjska|Osrednjeslovenska|Augsburg|Regensburg|Linz-Wels|Sankt Pölten|Győr-Moson-Sopron|Grad Zagreb|Црна Гора|Bucureşti|Београдска област"
"SI043|CH070|IT311|ITD10|ITH10|AT332|AT342|FRI12|DE212","Goriška|Canton of Ticino|South Tyrol|Götzens|Rheintal-Bodenseegebiet|Gironde|Munich"
"SI043|ES511|DEA58|PT111|EL542|LV008|HU323|ITF21","Goriška|Barcelona Province|Märkischer Kreis|Alto Minho Subregion|Θεσπρωτία|Vidzeme|Szabolcs-Szatmár-Bereg|Province of Isernia"
"SI043|ITC33|IT311|ITD10|ITH10|DE215|AT342|FRK27","Goriška|Province of Genoa|South Tyrol|Berchtesgadener Land|Rheintal-Bodenseegebiet|Savoie"
"SI043|SI041|DE232|BG411|HU110|HU221|HR050|ME000|RO321|RS123|RO113|CZ010|CZ042","Goriška|Osrednjeslovenska|Regensburg|София (столица)|Budapest|Győr-Moson-Sopron|Grad Zagreb|Црна Гора|Bucureşti|Јужнобачка област|Cluj|Prague|Ústí nad Labem Region"
"SI044|ITH44|ITH31|ITC34|SI041|HU110|PL633|DE803","Obalno-kraška|Province of Trieste|Province of Verona|Province of La Spezia|Osrednjeslovenska|Budapest|Trójmiejski|Rostock"
"SI044|ITH44|ITH35|ITH31|HU110|HR031|PL424|PL711|DE212|CZ042|SK010","Obalno-kraška|Province of Trieste|Province of Venice|Province of Verona|Budapest|Primorsko-goranska županija|Miasto Szczecin|Miasto Łódź|Munich|Ústí nad Labem Region|Bratislava Region"
"SI044|ITH58|SI032|DE21J|HU110|HR061|PL814","Obalno-kraška|Province of Forlì-Cesena|Podravska|Pfaffenhofen a. d. Ilm|Budapest|Međimurska županija|Lubelski"
"SI044|SI041|SI034|HU211|ME000|RO216|DE212|CZ010|SK032|BG413","Obalno-kraška|Osrednjeslovenska|Savinjska|Fejér|Црна Гора|Vaslui|Munich|Prague|Banská Bystrica Region|Blagoevgrad Province"
"UKE42|DE502|DE911|DE943|BE234|BE212|DK050|NL113|UKM50|NO0A2|DE501","Leeds|Bremerhaven|Brunswick|Oldenburg|Arrondissement of Ghent|Arrondissement of Mechelen|Nordjylland|Overig Groningen|Aberdeen City and Aberdeenshire|Vestland|Bremen"
"UKE42|DE93B|UKE12|UKE11|BE231|BE212|BE211|NL226|UKF13|DE600","Leeds|Verden|East Riding of Yorkshire|Kingston upon Hull|District of Aalst|Arrondissement of Mechelen|Arrondissement of Antwerp|Arnhem/Nijmegen|South and West Derbyshire|Hamburg"
"UKE42|IE025|IE053|IE022|IE062|IE011|IE041|DEC01|UKE45|UKD62|BE213|FRH04|FRC21|FRF31|UKD37|LU000|FR101","Leeds|South-West Region, Ireland|Mid-East Region, Ireland|Border Region|Regionalverband Saarbrücken|Wakefield|Cheshire East|Arrondissement of Turnhout|Morbihan|Doubs|Meurthe-et-Moselle|Greater Manchester North East|Luxembourg|Paris"
"UKE42|SE311|UKI32|DK042|BE231|BE213|NL131|UKM71|NO092|DE501","Leeds|Värmland County|City of Westminster|East Jutland|District of Aalst|Arrondissement of Turnhout|Noord-Drenthe|Angus and Dundee City|Agder|Bremen"
