"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2013","2013","EUR","Euro","6","Millions",,,1261.24,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2014","2014","EUR","Euro","6","Millions",,,1316.91,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2015","2015","EUR","Euro","6","Millions",,,1380.97,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","CURR_PR","      Millions National currency, current prices","ALL","All regions","2016","2016","EUR","Euro","6","Millions",,,1453.36,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,1556.94,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,1697.37,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,1976.2,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,2171.73,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,2851.48,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,1637.57,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2004","2004",,,"0","Units",,,1716.8,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2005","2005",,,"0","Units",,,1723.56,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,1928.71,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2010","2010",,,"0","Units",,,2110.63,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,2626.51,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,2860.8,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,1956.65,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2004","2004",,,"0","Units",,,2029.42,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2005","2005",,,"0","Units",,,2061.26,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,2192.81,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,2339.35,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2010","2010",,,"0","Units",,,2511.44,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2011","2011",,,"0","Units",,,2631.85,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,1201.66,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,1226.71,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,1249.94,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,1361.18,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,1478.84,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,2010.27,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2015","2015",,,"0","Units",,,1994.43,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,6604.3,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,6654.9,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2004","2004",,,"0","Units",,,6915.02,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,7936.21,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2011","2011",,,"0","Units",,,9032.79,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,10132.8,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,1454.26,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,1532.69,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,1677.97,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,1726.19,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2012","2012",,,"0","Units",,,2167.48,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,2259.01,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,2318.84,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2015","2015",,,"0","Units",,,2380.91,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,2612.15,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,2530.37,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,3410.86,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,3440.72,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,4443.49,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2016","2016",,,"0","Units",,,4783.45,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,1370.79,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2005","2005",,,"0","Units",,,1600.96,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,1561.14,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2008","2008",,,"0","Units",,,1477.06,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,1445.83,,
